the_date,winner,total_wins,win_share
2025-03-01,Ezee Fiber,16.0,0.159824193387274
2025-03-01,Horry,16.0,0.159824193387274
2025-03-01,Bluepeak,14.0,0.13984616921386475
2025-03-01,Wyyerd Communications,12.0,0.1198681450404555
2025-03-01,Surf Internet,11.0,0.10987913295375087
2025-03-01,Buckeye,10.0,0.09989012086704625
2025-03-01,i3 Broadband,10.0,0.09989012086704625
2025-03-01,Greenlight Networks (NY),9.0,0.08990110878034162
2025-03-01,IdeaTek,8.0,0.079912096693637
2025-03-01,Sonic,8.0,0.079912096693637
2025-03-01,Pavlov Media,5.0,0.04994506043352313
2025-03-02,Spectrum,2012.0,20.329392745276348
2025-03-02,Comcast,1916.0,19.359401838941093
2025-03-02,AT&T,996.3333333333334,10.067023677208583
2025-03-02,T-Mobile FWA,979.6666666666666,9.898622478192044
2025-03-02,Verizon FWA,612.0,6.183692027887239
2025-03-02,Cox Communications,434.0,4.385167222390623
2025-03-02,Frontier,399.0,4.0315247044558955
2025-03-02,Verizon,325.33333333333337,3.2871914048028024
2025-03-02,CenturyLink,323.0,3.263615236940487
2025-03-02,Altice,232.66666666666669,2.3508807382708565
2025-03-02,Starlink,199.0,2.010710316257452
2025-03-02,Windstream,113.0,1.141760129332121
2025-03-02,Brightspeed,107.0,1.0811356976861675
2025-03-02,Google Fiber,97.0,0.9800949782762454
2025-03-02,Mediacom,96.0,0.9699909063352531
2025-03-02,Cable One,93.0,0.9396786905122765
2025-03-02,Metronet,82.0,0.828533899161362
2025-03-02,Astound Broadband,74.0,0.7477013236334242
2025-03-02,Atlantic Broadband,63.0,0.6365565322825099
2025-03-02,TDS Telecom,63.0,0.6365565322825099
2025-03-02,Hotwire Fision,60.0,0.6062443164595331
2025-03-02,WOW!,54.0,0.5456198848135799
2025-03-02,Consolidated,52.0,0.5254117409315955
2025-03-02,Cincinnati Bell,50.0,0.505203597049611
2025-03-02,Horry,38.0,0.38395473375770434
2025-03-02,Hughes,35.0,0.3536425179347277
2025-03-02,Armstrong,34.0,0.34353844599373545
2025-03-02,Midcontinent,33.0,0.33343437405274323
2025-03-02,Service Electric,33.0,0.33343437405274323
2025-03-02,Ziply Fiber,32.0,0.323330302111751
2025-03-02,Shentel,22.0,0.22228958270182883
2025-03-02,Bluepeak,20.0,0.2020814388198444
2025-03-02,C Spire Fiber,20.0,0.2020814388198444
2025-03-02,Lumos,20.0,0.2020814388198444
2025-03-02,Vexus Fiber,19.0,0.19197736687885217
2025-03-02,Conexon Connect,18.0,0.18187329493785995
2025-03-02,Vyve Broadband,17.0,0.17176922299686773
2025-03-02,Allo Communications,14.0,0.1414570071738911
2025-03-02,GoNetspeed,14.0,0.1414570071738911
2025-03-02,Rise Broadband,12.0,0.12124886329190664
2025-03-02,i3 Broadband,11.0,0.11114479135091442
2025-03-02,Buckeye,11.0,0.11114479135091442
2025-03-02,Wyyerd Communications,10.0,0.1010407194099222
2025-03-02,Ezee Fiber,9.0,0.09093664746892997
2025-03-02,Sonic,9.0,0.09093664746892997
2025-03-02,Greenlight Networks (NY),8.0,0.08083257552793775
2025-03-02,Surf Internet,8.0,0.08083257552793775
2025-03-02,IdeaTek,7.0,0.07072850358694555
2025-03-02,Point Broadband,5.0,0.0505203597049611
2025-03-02,Pavlov Media,5.0,0.0505203597049611
2025-03-03,Spectrum,1204.0,20.149503514448288
2025-03-03,Comcast,1124.0,18.810666071627804
2025-03-03,AT&T,665.3333333333334,11.134664732790363
2025-03-03,T-Mobile FWA,584.0,9.773513332589536
2025-03-03,Verizon FWA,369.0,6.175387705009483
2025-03-03,Cox Communications,277.0,4.635724645765927
2025-03-03,Frontier,225.0,3.765480307932612
2025-03-03,Verizon,201.0,3.363829075086467
2025-03-03,CenturyLink,167.0,2.794823161887761
2025-03-03,Altice,148.0,2.476849269217896
2025-03-03,Starlink,113.0,1.891107887983934
2025-03-03,Windstream,76.0,1.2718955706794601
2025-03-03,Brightspeed,66.0,1.1045408903268996
2025-03-03,Cable One,63.0,1.0543344862211315
2025-03-03,Google Fiber,63.0,1.0543344862211315
2025-03-03,Mediacom,59.0,0.9873926140801071
2025-03-03,Metronet,56.0,0.937186209974339
2025-03-03,Astound Broadband,46.0,0.7698315296217785
2025-03-03,TDS Telecom,41.0,0.6861541894454982
2025-03-03,Ziply Fiber,37.0,0.619212317304474
2025-03-03,Atlantic Broadband,33.0,0.5522704451634498
2025-03-03,WOW!,32.0,0.5355349771281938
2025-03-03,Cincinnati Bell,30.0,0.5020640410576817
2025-03-03,Hotwire Fision,28.0,0.4685931049871695
2025-03-03,Consolidated,26.0,0.4351221689166574
2025-03-03,Hughes,21.0,0.35144482874037714
2025-03-03,Armstrong,19.0,0.31797389266986503
2025-03-03,Horry,16.0,0.2677674885640969
2025-03-03,Service Electric,15.0,0.2510320205288408
2025-03-03,Vyve Broadband,14.0,0.23429655249358475
2025-03-03,Midcontinent,14.0,0.23429655249358475
2025-03-03,Vexus Fiber,12.0,0.20082561642307264
2025-03-03,Point Broadband,11.0,0.1840901483878166
2025-03-03,Ezee Fiber,11.0,0.1840901483878166
2025-03-03,Shentel,11.0,0.1840901483878166
2025-03-03,Lumos,10.0,0.16735468035256054
2025-03-03,Wyyerd Communications,10.0,0.16735468035256054
2025-03-03,i3 Broadband,10.0,0.16735468035256054
2025-03-03,GoNetspeed,9.0,0.1506192123173045
2025-03-03,Rise Broadband,8.0,0.13388374428204844
2025-03-03,Buckeye,8.0,0.13388374428204844
2025-03-03,C Spire Fiber,8.0,0.13388374428204844
2025-03-03,Surf Internet,7.0,0.11714827624679237
2025-03-03,Allo Communications,7.0,0.11714827624679237
2025-03-03,Bluepeak,5.0,0.08367734017628027
2025-03-03,Greenlight Networks (NY),5.0,0.08367734017628027
2025-03-03,Conexon Connect,4.0,0.06694187214102422
2025-03-03,Sonic,3.0,0.05020640410576816
2025-03-03,IdeaTek,2.0,0.03347093607051211
2025-03-03,Pavlov Media,2.0,0.03347093607051211
2025-03-04,Spectrum,1389.3333333333333,18.40339102790533
2025-03-04,Comcast,1344.0,17.802896503002472
2025-03-04,T-Mobile FWA,809.0,10.716178028965029
2025-03-04,AT&T,802.6666666666666,10.632285411515364
2025-03-04,Verizon FWA,542.0,7.179441893323913
2025-03-04,Frontier,330.0,4.371246909219357
2025-03-04,Cox Communications,262.0,3.470505121865065
2025-03-04,Verizon,257.6666666666667,3.413104909925821
2025-03-04,CenturyLink,213.0,2.821441186859767
2025-03-04,Altice,195.66666666666669,2.5918403391027907
2025-03-04,Brightspeed,105.0,1.3908512892970681
2025-03-04,Windstream,103.0,1.3643588837866478
2025-03-04,Starlink,100.0,1.3246202755210172
2025-03-04,Google Fiber,99.0,1.311374072765807
2025-03-04,Mediacom,86.0,1.1391734369480748
2025-03-04,Cable One,85.0,1.1259272341928646
2025-03-04,Metronet,79.0,1.0464500176616036
2025-03-04,TDS Telecom,65.0,0.8610031790886612
2025-03-04,Consolidated,65.0,0.8610031790886612
2025-03-04,Astound Broadband,54.0,0.7152949487813492
2025-03-04,Hughes,45.0,0.5960791239844577
2025-03-04,Atlantic Broadband,43.0,0.5695867184740374
2025-03-04,Service Electric,37.0,0.49010950194277636
2025-03-04,Ziply Fiber,36.0,0.4768632991875662
2025-03-04,Hotwire Fision,36.0,0.4768632991875662
2025-03-04,WOW!,36.0,0.4768632991875662
2025-03-04,Cincinnati Bell,36.0,0.4768632991875662
2025-03-04,Midcontinent,29.0,0.384139879901095
2025-03-04,Horry,22.0,0.2914164606146238
2025-03-04,Conexon Connect,20.0,0.2649240551042034
2025-03-04,C Spire Fiber,19.0,0.25167785234899326
2025-03-04,Armstrong,18.0,0.2384316495937831
2025-03-04,Shentel,17.0,0.22518544683857292
2025-03-04,Buckeye,17.0,0.22518544683857292
2025-03-04,Vyve Broadband,15.0,0.19869304132815258
2025-03-04,Vexus Fiber,14.0,0.18544683857294242
2025-03-04,Ezee Fiber,13.0,0.17220063581773223
2025-03-04,Lumos,13.0,0.17220063581773223
2025-03-04,Bluepeak,12.0,0.15895443306252208
2025-03-04,i3 Broadband,12.0,0.15895443306252208
2025-03-04,Greenlight Networks (NY),12.0,0.15895443306252208
2025-03-04,Point Broadband,11.0,0.1457082303073119
2025-03-04,Allo Communications,10.0,0.1324620275521017
2025-03-04,GoNetspeed,8.0,0.10596962204168138
2025-03-04,Wyyerd Communications,8.0,0.10596962204168138
2025-03-04,Rise Broadband,8.0,0.10596962204168138
2025-03-04,Surf Internet,7.0,0.09272341928647121
2025-03-04,Sonic,4.0,0.05298481102084069
2025-03-04,Pavlov Media,4.0,0.05298481102084069
2025-03-04,IdeaTek,1.0,0.013246202755210172
2025-03-05,Spectrum,1401.0,18.014658608718015
2025-03-05,Comcast,1339.6666666666665,17.226008315117223
2025-03-05,T-Mobile FWA,828.3333333333333,10.65106510651065
2025-03-05,AT&T,800.3333333333333,10.29102910291029
2025-03-05,Verizon FWA,583.0,7.496463932107496
2025-03-05,Frontier,329.0,4.23042304230423
2025-03-05,Cox Communications,322.0,4.14041404140414
2025-03-05,Verizon,255.33333333333334,3.2831854614032836
2025-03-05,CenturyLink,217.0,2.7902790279027903
2025-03-05,Altice,196.33333333333334,2.524538168102525
2025-03-05,Brightspeed,123.0,1.5815867301015816
2025-03-05,Windstream,108.0,1.3887102996013887
2025-03-05,Starlink,101.0,1.2987012987012987
2025-03-05,Google Fiber,98.0,1.2601260126012601
2025-03-05,Cable One,97.0,1.2472675839012473
2025-03-05,Mediacom,94.0,1.2086922978012087
2025-03-05,Metronet,90.0,1.1572585830011572
2025-03-05,Astound Broadband,78.0,1.002957438601003
2025-03-05,TDS Telecom,68.0,0.8743731516008744
2025-03-05,Consolidated,57.666666666666664,0.7415027217007414
2025-03-05,Atlantic Broadband,52.0,0.6686382924006686
2025-03-05,Hotwire Fision,47.0,0.6043461489006043
2025-03-05,WOW!,46.0,0.5914877202005915
2025-03-05,Ziply Fiber,39.0,0.5014787193005015
2025-03-05,Midcontinent,36.0,0.4629034332004629
2025-03-05,Hughes,34.0,0.4371865758004372
2025-03-05,Cincinnati Bell,25.333333333333336,0.32574686040032574
2025-03-05,Service Electric,23.0,0.29574386010029574
2025-03-05,Conexon Connect,22.0,0.2828854314002829
2025-03-05,Vexus Fiber,21.0,0.27002700270027
2025-03-05,Armstrong,20.0,0.25716857400025717
2025-03-05,Vyve Broadband,20.0,0.25716857400025717
2025-03-05,C Spire Fiber,18.0,0.23145171660023145
2025-03-05,Shentel,17.0,0.2185932879002186
2025-03-05,Surf Internet,17.0,0.2185932879002186
2025-03-05,Wyyerd Communications,16.0,0.20573485920020573
2025-03-05,Horry,16.0,0.20573485920020573
2025-03-05,i3 Broadband,14.0,0.18001800180018002
2025-03-05,Bluepeak,14.0,0.18001800180018002
2025-03-05,Buckeye,14.0,0.18001800180018002
2025-03-05,Lumos,13.0,0.16715957310016716
2025-03-05,GoNetspeed,12.0,0.1543011444001543
2025-03-05,Rise Broadband,11.0,0.14144271570014144
2025-03-05,Allo Communications,11.0,0.14144271570014144
2025-03-05,Ezee Fiber,10.0,0.12858428700012858
2025-03-05,Point Broadband,10.0,0.12858428700012858
2025-03-05,IdeaTek,5.0,0.06429214350006429
2025-03-05,Greenlight Networks (NY),3.0,0.038575286100038575
2025-03-05,Sonic,2.0,0.025716857400025717
2025-03-05,Pavlov Media,2.0,0.025716857400025717
2025-03-06,Spectrum,1348.0,18.1998199819982
2025-03-06,Comcast,1256.3333333333333,16.962196219621962
2025-03-06,T-Mobile FWA,838.6666666666666,11.323132313231323
2025-03-06,AT&T,784.3333333333334,10.589558955895592
2025-03-06,Verizon FWA,583.0,7.871287128712872
2025-03-06,Frontier,314.3333333333333,4.2439243924392445
2025-03-06,Cox Communications,289.0,3.901890189018902
2025-03-06,Verizon,261.3333333333333,3.5283528352835285
2025-03-06,CenturyLink,220.0,2.9702970297029707
2025-03-06,Altice,195.33333333333331,2.6372637263726375
2025-03-06,Starlink,117.0,1.5796579657965797
2025-03-06,Brightspeed,112.0,1.5121512151215122
2025-03-06,Windstream,104.0,1.4041404140414042
2025-03-06,Cable One,98.0,1.3231323132313233
2025-03-06,Google Fiber,84.0,1.1341134113411342
2025-03-06,Mediacom,76.0,1.0261026102610262
2025-03-06,Metronet,75.0,1.0126012601260126
2025-03-06,TDS Telecom,55.0,0.7425742574257427
2025-03-06,Consolidated,50.0,0.6750675067506752
2025-03-06,Astound Broadband,48.0,0.6480648064806481
2025-03-06,Hotwire Fision,40.0,0.54005400540054
2025-03-06,Atlantic Broadband,39.0,0.5265526552655266
2025-03-06,WOW!,39.0,0.5265526552655266
2025-03-06,Ziply Fiber,35.0,0.4725472547254726
2025-03-06,Hughes,32.0,0.4320432043204321
2025-03-06,Midcontinent,31.0,0.41854185418541856
2025-03-06,Cincinnati Bell,21.333333333333336,0.2880288028802881
2025-03-06,Service Electric,20.0,0.27002700270027
2025-03-06,Armstrong,18.0,0.24302430243024303
2025-03-06,Vyve Broadband,18.0,0.24302430243024303
2025-03-06,Vexus Fiber,18.0,0.24302430243024303
2025-03-06,Lumos,16.0,0.21602160216021604
2025-03-06,GoNetspeed,15.0,0.20252025202520255
2025-03-06,C Spire Fiber,15.0,0.20252025202520255
2025-03-06,Horry,14.0,0.18901890189018902
2025-03-06,Wyyerd Communications,14.0,0.18901890189018902
2025-03-06,Surf Internet,12.0,0.16201620162016203
2025-03-06,Bluepeak,12.0,0.16201620162016203
2025-03-06,Conexon Connect,12.0,0.16201620162016203
2025-03-06,Shentel,10.0,0.135013501350135
2025-03-06,Ezee Fiber,10.0,0.135013501350135
2025-03-06,Rise Broadband,8.0,0.10801080108010802
2025-03-06,Buckeye,8.0,0.10801080108010802
2025-03-06,Sonic,8.0,0.10801080108010802
2025-03-06,Allo Communications,8.0,0.10801080108010802
2025-03-06,i3 Broadband,7.0,0.09450945094509451
2025-03-06,Pavlov Media,6.0,0.08100810081008102
2025-03-06,Point Broadband,5.0,0.0675067506750675
2025-03-06,IdeaTek,4.0,0.05400540054005401
2025-03-06,Greenlight Networks (NY),2.0,0.027002700270027005
2025-03-07,Spectrum,1319.6666666666667,18.137254901960787
2025-03-07,Comcast,1254.0,17.234744365035734
2025-03-07,T-Mobile FWA,811.6666666666666,11.155396738134504
2025-03-07,AT&T,732.0,10.06047278724574
2025-03-07,Verizon FWA,558.6666666666666,7.678211471504489
2025-03-07,Frontier,313.0,4.301814183617372
2025-03-07,Verizon,286.0,3.930731170973062
2025-03-07,Cox Communications,256.0,3.518416712479384
2025-03-07,Altice,216.33333333333334,2.9732453729155215
2025-03-07,CenturyLink,181.0,2.4876305662451896
2025-03-07,Windstream,110.0,1.5118196811434854
2025-03-07,Brightspeed,108.0,1.4843320505772402
2025-03-07,Starlink,99.0,1.360637713029137
2025-03-07,Cable One,93.0,1.2781748213304014
2025-03-07,Google Fiber,88.0,1.2094557449147882
2025-03-07,Mediacom,74.0,1.017042330951072
2025-03-07,Consolidated,70.0,0.9620670698185816
2025-03-07,Metronet,68.0,0.9345794392523364
2025-03-07,Astound Broadband,58.0,0.7971412864211105
2025-03-07,TDS Telecom,53.0,0.7284222100054976
2025-03-07,Hughes,40.0,0.5497526113249038
2025-03-07,Ziply Fiber,40.0,0.5497526113249038
2025-03-07,Atlantic Broadband,37.0,0.508521165475536
2025-03-07,Hotwire Fision,35.0,0.4810335349092908
2025-03-07,WOW!,28.0,0.38482682792743267
2025-03-07,Cincinnati Bell,24.666666666666664,0.339014110317024
2025-03-07,Service Electric,23.0,0.3161077515118197
2025-03-07,Shentel,23.0,0.3161077515118197
2025-03-07,Armstrong,21.0,0.2886201209455745
2025-03-07,Vexus Fiber,21.0,0.2886201209455745
2025-03-07,Midcontinent,19.0,0.2611324903793293
2025-03-07,Allo Communications,19.0,0.2611324903793293
2025-03-07,Lumos,18.0,0.2473886750962067
2025-03-07,C Spire Fiber,16.0,0.2199010445299615
2025-03-07,Horry,15.0,0.20615722924683894
2025-03-07,GoNetspeed,14.0,0.19241341396371633
2025-03-07,Conexon Connect,14.0,0.19241341396371633
2025-03-07,Vyve Broadband,14.0,0.19241341396371633
2025-03-07,Bluepeak,13.0,0.17866959868059373
2025-03-07,Surf Internet,13.0,0.17866959868059373
2025-03-07,Wyyerd Communications,13.0,0.17866959868059373
2025-03-07,Point Broadband,12.0,0.16492578339747113
2025-03-07,Rise Broadband,10.0,0.13743815283122596
2025-03-07,Buckeye,10.0,0.13743815283122596
2025-03-07,Sonic,10.0,0.13743815283122596
2025-03-07,i3 Broadband,8.0,0.10995052226498075
2025-03-07,Ezee Fiber,7.0,0.09620670698185817
2025-03-07,IdeaTek,5.0,0.06871907641561298
2025-03-07,Pavlov Media,3.0,0.04123144584936778
2025-03-07,Greenlight Networks (NY),1.0,0.013743815283122594
2025-03-08,Spectrum,2283.0,17.860123083342028
2025-03-08,Comcast,2244.9999999999995,17.562845519974964
2025-03-08,T-Mobile FWA,1384.9999999999998,10.834984875352037
2025-03-08,AT&T,1327.0000000000002,10.381245436528635
2025-03-08,Verizon FWA,954.6666666666666,7.468446855116303
2025-03-08,Frontier,610.3333333333334,4.774694899342861
2025-03-08,Cox Communications,526.0,4.11494732450193
2025-03-08,Verizon,432.6666666666667,3.3847919057056437
2025-03-08,CenturyLink,365.0,2.8554292270783352
2025-03-08,Altice,319.3333333333333,2.4981746114530092
2025-03-08,Starlink,242.0,1.8931886930218005
2025-03-08,Windstream,182.0,1.423803066652759
2025-03-08,Brightspeed,178.0,1.3925106915614895
2025-03-08,Cable One,146.0,1.1421716908313342
2025-03-08,Google Fiber,140.66666666666666,1.1004485240429749
2025-03-08,Metronet,131.0,1.0248252842390737
2025-03-08,Mediacom,130.0,1.0170021904662565
2025-03-08,Consolidated,99.0,0.7744862835089183
2025-03-08,TDS Telecom,98.0,0.766663189736101
2025-03-08,Astound Broadband,93.0,0.7275477208720142
2025-03-08,Hughes,68.0,0.5319703765515803
2025-03-08,Atlantic Broadband,63.0,0.4928549076874935
2025-03-08,Midcontinent,59.0,0.4615625325962241
2025-03-08,Hotwire Fision,59.0,0.4615625325962241
2025-03-08,WOW!,58.0,0.4537394388234067
2025-03-08,Cincinnati Bell,51.0,0.3989777824136852
2025-03-08,Service Electric,42.0,0.328569938458329
2025-03-08,Ziply Fiber,40.0,0.3129237509126943
2025-03-08,Armstrong,39.0,0.30510065713987694
2025-03-08,Vexus Fiber,37.0,0.2894544695942422
2025-03-08,Conexon Connect,33.0,0.2581620945029728
2025-03-08,Vyve Broadband,32.0,0.2503390007301554
2025-03-08,Horry,31.0,0.24251590695733807
2025-03-08,Lumos,31.0,0.24251590695733807
2025-03-08,Shentel,27.0,0.21122353186606865
2025-03-08,Surf Internet,23.0,0.1799311567747992
2025-03-08,Wyyerd Communications,23.0,0.1799311567747992
2025-03-08,i3 Broadband,22.0,0.17210806300198186
2025-03-08,Buckeye,21.0,0.1642849692291645
2025-03-08,Allo Communications,17.0,0.13299259413789508
2025-03-08,C Spire Fiber,15.0,0.11734640659226035
2025-03-08,Point Broadband,15.0,0.11734640659226035
2025-03-08,Rise Broadband,15.0,0.11734640659226035
2025-03-08,Bluepeak,14.0,0.109523312819443
2025-03-08,IdeaTek,13.0,0.10170021904662564
2025-03-08,Sonic,12.0,0.09387712527380829
2025-03-08,Greenlight Networks (NY),11.0,0.08605403150099093
2025-03-08,GoNetspeed,10.0,0.07823093772817358
2025-03-08,Ezee Fiber,8.0,0.06258475018253885
2025-03-08,Pavlov Media,6.0,0.046938562636904144
2025-03-09,Spectrum,1994.3333333333333,19.780474096604618
2025-03-09,Comcast,1834.6666666666665,18.19684596819519
2025-03-09,T-Mobile FWA,1078.0,10.691969451515853
2025-03-09,AT&T,1073.0000000000002,10.642377756471719
2025-03-09,Verizon FWA,721.0,7.151122425364498
2025-03-09,Frontier,408.0,4.046682315601547
2025-03-09,Cox Communications,358.0,3.550765365160181
2025-03-09,Verizon,334.33333333333337,3.316031341951268
2025-03-09,CenturyLink,276.0,2.7374615664363406
2025-03-09,Altice,271.00000000000006,2.6878698713922047
2025-03-09,Starlink,185.0,1.8348927166330544
2025-03-09,Windstream,130.0,1.2893840711475517
2025-03-09,Brightspeed,124.0,1.2298740370945878
2025-03-09,Metronet,101.0,1.0017522398915595
2025-03-09,Mediacom,94.0,0.9323238668297682
2025-03-09,Cable One,90.0,0.8926505107944589
2025-03-09,Google Fiber,89.0,0.8827321717856316
2025-03-09,Astound Broadband,76.0,0.7537937646708764
2025-03-09,Consolidated,71.0,0.7042020696267398
2025-03-09,TDS Telecom,66.0,0.6546103745826032
2025-03-09,WOW!,56.0,0.55542698449433
2025-03-09,Atlantic Broadband,52.0,0.5157536284590207
2025-03-09,Hughes,51.0,0.5058352894501934
2025-03-09,Ziply Fiber,49.0,0.48599861143253875
2025-03-09,Service Electric,48.0,0.4760802724237114
2025-03-09,Hotwire Fision,39.0,0.38681522134426555
2025-03-09,Midcontinent,36.0,0.35706020431778357
2025-03-09,Cincinnati Bell,34.0,0.3372235263001289
2025-03-09,Armstrong,33.0,0.3273051872913016
2025-03-09,Lumos,31.0,0.30746850927364694
2025-03-09,Buckeye,23.0,0.2281217972030284
2025-03-09,C Spire Fiber,23.0,0.2281217972030284
2025-03-09,Conexon Connect,22.0,0.21820345819420106
2025-03-09,Vexus Fiber,21.0,0.20828511918537373
2025-03-09,Shentel,20.0,0.1983667801765464
2025-03-09,Wyyerd Communications,20.0,0.1983667801765464
2025-03-09,Bluepeak,19.0,0.1884484411677191
2025-03-09,Horry,17.0,0.16861176315006446
2025-03-09,GoNetspeed,15.0,0.1487750851324098
2025-03-09,Point Broadband,14.0,0.1388567461235825
2025-03-09,Allo Communications,13.0,0.12893840711475518
2025-03-09,Rise Broadband,12.0,0.11902006810592786
2025-03-09,Vyve Broadband,12.0,0.11902006810592786
2025-03-09,Ezee Fiber,12.0,0.11902006810592786
2025-03-09,Sonic,9.0,0.08926505107944589
2025-03-09,IdeaTek,9.0,0.08926505107944589
2025-03-09,Surf Internet,7.0,0.06942837306179125
2025-03-09,Greenlight Networks (NY),5.0,0.0495916950441366
2025-03-09,i3 Broadband,3.0,0.029755017026481964
2025-03-09,Pavlov Media,3.0,0.029755017026481964
2025-03-10,Spectrum,1197.0,20.169624803414962
2025-03-10,Comcast,1039.3333333333333,17.51291844529319
2025-03-10,AT&T,650.3333333333334,10.958211637834195
2025-03-10,T-Mobile FWA,604.3333333333334,10.183104920242641
2025-03-10,Verizon FWA,411.0,6.925410020220175
2025-03-10,Frontier,261.0,4.39788811503033
2025-03-10,Cox Communications,232.0,3.90923388002696
2025-03-10,Verizon,221.33333333333334,3.729498988991238
2025-03-10,Altice,153.33333333333331,2.583689058638508
