the_date,winner,loser,h2h_wins,h2h_share
2025-03-11,Comcast,Cox Communications,65.0,100.0
2025-03-11,Spectrum,Cox Communications,64.0,100.0
2025-03-11,T-Mobile FWA,AT&T,62.0,100.0
2025-03-11,Verizon,Comcast,57.666666666666664,100.0
2025-03-11,Comcast,Verizon FWA,54.0,100.0
2025-03-11,Cox Communications,Spectrum,48.0,100.0
2025-03-11,Spectrum,Verizon,47.0,100.0
2025-03-11,Comcast,Frontier,45.0,100.0
2025-03-11,Cox Communications,Comcast,45.0,100.0
2025-03-11,AT&T,Cox Communications,42.0,100.0
2025-03-11,Verizon,Spectrum,41.0,100.0
2025-03-11,AT&T,T-Mobile FWA,40.0,100.0
2025-03-11,Verizon FWA,AT&T,39.0,100.0
2025-03-11,Spectrum,CenturyLink,37.0,100.0
2025-03-11,Spectrum,Windstream,37.0,100.0
2025-03-11,Spectrum,Altice,37.0,100.0
2025-03-11,Comcast,Altice,37.0,100.0
2025-03-11,Brightspeed,Spectrum,35.0,100.0
2025-03-11,T-Mobile FWA,Cox Communications,35.0,100.0
2025-03-11,Verizon FWA,Cox Communications,32.0,100.0
2025-03-11,Windstream,Spectrum,31.0,100.0
2025-03-11,Spectrum,Brightspeed,31.0,100.0
2025-03-11,CenturyLink,Cox Communications,30.0,100.0
2025-03-11,Cox Communications,CenturyLink,28.0,100.0
2025-03-11,Windstream,Comcast,27.0,100.0
2025-03-11,T-Mobile FWA,Altice,27.0,100.0
2025-03-11,Consolidated,Comcast,27.0,100.0
2025-03-11,Google Fiber,Spectrum,26.0,100.0
2025-03-11,Cox Communications,T-Mobile FWA,26.0,100.0
2025-03-11,CenturyLink,Spectrum,26.0,100.0
2025-03-11,Altice,Spectrum,24.0,100.0
2025-03-11,T-Mobile FWA,Verizon,22.0,100.0
2025-03-11,AT&T,Altice,22.0,100.0
2025-03-11,Altice,AT&T,21.0,100.0
2025-03-11,Cox Communications,AT&T,21.0,100.0
2025-03-11,Spectrum,Google Fiber,20.0,100.0
2025-03-11,T-Mobile FWA,CenturyLink,20.0,100.0
2025-03-11,Spectrum,Cincinnati Bell,19.0,100.0
2025-03-11,Starlink,Comcast,19.0,100.0
2025-03-11,Verizon FWA,Altice,19.0,100.0
2025-03-11,Astound Broadband,Comcast,19.0,100.0
2025-03-11,Comcast,Astound Broadband,19.0,100.0
2025-03-11,Cable One,AT&T,19.0,100.0
2025-03-11,T-Mobile FWA,Verizon FWA,19.0,100.0
2025-03-11,Comcast,Brightspeed,18.0,100.0
2025-03-11,Frontier,AT&T,18.0,100.0
2025-03-11,Verizon FWA,T-Mobile FWA,18.0,100.0
2025-03-11,Verizon,Cox Communications,18.0,100.0
2025-03-11,Google Fiber,Comcast,16.0,100.0
2025-03-11,Spectrum,Starlink,16.0,100.0
2025-03-11,Verizon FWA,Frontier,16.0,100.0
2025-03-11,AT&T,Verizon FWA,16.0,100.0
2025-03-11,WOW!,Comcast,16.0,100.0
2025-03-11,TDS Telecom,Spectrum,15.0,100.0
2025-03-11,Consolidated,Spectrum,15.0,100.0
2025-03-11,Altice,T-Mobile FWA,15.0,100.0
2025-03-11,Cable One,Spectrum,15.0,100.0
2025-03-11,Metronet,Spectrum,14.0,100.0
2025-03-11,Cable One,Comcast,14.0,100.0
2025-03-11,Verizon FWA,CenturyLink,14.0,100.0
2025-03-11,Verizon,T-Mobile FWA,14.0,100.0
2025-03-11,Verizon,Altice,14.0,100.0
2025-03-11,Spectrum,Cable One,14.0,100.0
2025-03-11,Mediacom,Spectrum,13.0,100.0
2025-03-11,WOW!,Spectrum,13.0,100.0
2025-03-11,Cox Communications,Verizon FWA,13.0,100.0
2025-03-11,Verizon FWA,Windstream,13.0,100.0
2025-03-11,AT&T,Frontier,13.0,100.0
2025-03-11,Mediacom,Comcast,13.0,100.0
2025-03-11,AT&T,Verizon,13.0,100.0
2025-03-11,T-Mobile FWA,Frontier,13.0,100.0
2025-03-11,AT&T,Cable One,13.0,100.0
2025-03-11,Ziply Fiber,Comcast,13.0,100.0
2025-03-11,Starlink,Spectrum,12.0,100.0
2025-03-11,Comcast,Consolidated,12.0,100.0
2025-03-11,Spectrum,WOW!,12.0,100.0
2025-03-11,Comcast,Atlantic Broadband,12.0,100.0
2025-03-11,T-Mobile FWA,Windstream,12.0,100.0
2025-03-11,Frontier,Altice,12.0,100.0
2025-03-11,Spectrum,Consolidated,12.0,100.0
2025-03-11,Verizon FWA,Verizon,12.0,100.0
2025-03-11,Altice,Comcast,12.0,100.0
2025-03-11,AT&T,Windstream,11.0,100.0
2025-03-11,Hotwire Fision,Comcast,11.0,100.0
2025-03-11,Spectrum,Metronet,11.0,100.0
2025-03-11,Comcast,Metronet,11.0,100.0
2025-03-11,Spectrum,Atlantic Broadband,11.0,100.0
2025-03-11,Comcast,WOW!,11.0,100.0
2025-03-11,Spectrum,TDS Telecom,11.0,100.0
2025-03-11,Cox Communications,Verizon,11.0,100.0
2025-03-11,Google Fiber,AT&T,11.0,100.0
2025-03-11,Spectrum,Mediacom,11.0,100.0
2025-03-11,Comcast,TDS Telecom,11.0,100.0
2025-03-11,AT&T,Mediacom,11.0,100.0
2025-03-11,T-Mobile FWA,Mediacom,10.0,100.0
2025-03-11,Google Fiber,Cox Communications,10.0,100.0
2025-03-11,Astound Broadband,Spectrum,10.0,100.0
2025-03-11,Starlink,T-Mobile FWA,10.0,100.0
2025-03-11,Atlantic Broadband,Comcast,10.0,100.0
2025-03-11,Frontier,T-Mobile FWA,10.0,100.0
2025-03-11,Comcast,Cable One,10.0,100.0
2025-03-11,Comcast,Windstream,10.0,100.0
2025-03-12,Comcast,Spectrum,214.0,100.0
2025-03-12,Spectrum,Comcast,182.0,100.0
2025-03-12,T-Mobile FWA,Spectrum,167.0,100.0
2025-03-12,T-Mobile FWA,Comcast,161.0,100.0
2025-03-12,AT&T,Spectrum,157.0,100.0
2025-03-12,Comcast,AT&T,152.0,100.0
2025-03-12,AT&T,Comcast,150.0,100.0
2025-03-12,Spectrum,AT&T,134.0,100.0
2025-03-12,Verizon FWA,Spectrum,125.0,100.0
2025-03-12,Spectrum,T-Mobile FWA,111.0,100.0
2025-03-12,Verizon FWA,Comcast,108.0,100.0
2025-03-12,Comcast,T-Mobile FWA,103.0,100.0
2025-03-12,T-Mobile FWA,AT&T,92.0,100.0
2025-03-12,Comcast,Verizon,79.0,100.0
2025-03-12,Spectrum,Verizon FWA,66.0,100.0
2025-03-12,T-Mobile FWA,Cox Communications,57.0,100.0
2025-03-12,Spectrum,Cox Communications,55.0,100.0
2025-03-12,Comcast,Verizon FWA,54.0,100.0
2025-03-12,Spectrum,Frontier,53.0,100.0
2025-03-12,Comcast,Cox Communications,51.0,100.0
2025-03-12,Cox Communications,Spectrum,50.0,100.0
2025-03-12,Cox Communications,Comcast,48.0,100.0
2025-03-12,Frontier,Spectrum,48.0,100.0
2025-03-12,Comcast,CenturyLink,48.0,100.0
2025-03-12,AT&T,T-Mobile FWA,47.0,100.0
2025-03-12,Frontier,Comcast,44.0,100.0
2025-03-12,Verizon,Comcast,42.0,100.0
2025-03-12,Comcast,Altice,41.0,100.0
2025-03-12,Google Fiber,Spectrum,40.0,100.0
2025-03-12,CenturyLink,Comcast,40.0,100.0
2025-03-12,AT&T,Cox Communications,38.0,100.0
2025-03-12,Comcast,Frontier,36.0,100.0
2025-03-12,Spectrum,CenturyLink,35.0,100.0
2025-03-12,Verizon,Spectrum,35.0,100.0
2025-03-12,Windstream,Spectrum,35.0,100.0
2025-03-12,Cox Communications,T-Mobile FWA,33.0,100.0
2025-03-12,Spectrum,Verizon,33.0,100.0
2025-03-12,Spectrum,Altice,32.0,100.0
2025-03-12,T-Mobile FWA,Altice,28.0,100.0
2025-03-12,Altice,Comcast,28.0,100.0
2025-03-12,Cox Communications,AT&T,28.0,100.0
2025-03-12,Frontier,Altice,28.0,100.0
2025-03-12,Spectrum,Brightspeed,28.0,100.0
2025-03-12,Verizon FWA,AT&T,27.0,100.0
2025-03-12,Spectrum,Windstream,26.0,100.0
2025-03-12,Verizon FWA,CenturyLink,26.0,100.0
2025-03-12,Verizon,Altice,25.0,100.0
2025-03-12,Brightspeed,Spectrum,25.0,100.0
2025-03-12,Hotwire Fision,Comcast,25.0,100.0
2025-03-12,T-Mobile FWA,Verizon FWA,24.0,100.0
2025-03-12,Verizon FWA,Cox Communications,24.0,100.0
2025-03-12,Verizon FWA,T-Mobile FWA,23.0,100.0
2025-03-12,CenturyLink,Spectrum,23.0,100.0
2025-03-12,Consolidated,Spectrum,22.0,100.0
2025-03-12,AT&T,Altice,21.0,100.0
2025-03-12,Spectrum,Cincinnati Bell,21.0,100.0
2025-03-12,Altice,Spectrum,21.0,100.0
2025-03-12,Spectrum,Starlink,20.0,100.0
2025-03-12,AT&T,Verizon FWA,20.0,100.0
2025-03-12,Comcast,WOW!,20.0,100.0
2025-03-12,Ziply Fiber,Comcast,20.0,100.0
2025-03-12,Altice,AT&T,20.0,100.0
2025-03-12,T-Mobile FWA,CenturyLink,19.0,100.0
2025-03-12,Google Fiber,AT&T,19.0,100.0
2025-03-12,Spectrum,Consolidated,19.0,100.0
2025-03-12,Consolidated,Comcast,18.0,100.0
2025-03-12,CenturyLink,Cox Communications,18.0,100.0
2025-03-12,Comcast,Astound Broadband,18.0,100.0
2025-03-12,Altice,T-Mobile FWA,17.0,100.0
2025-03-12,Comcast,Atlantic Broadband,17.0,100.0
2025-03-12,Cincinnati Bell,Spectrum,17.0,100.0
2025-03-12,Comcast,Windstream,17.0,100.0
2025-03-12,Comcast,Ziply Fiber,16.0,100.0
2025-03-12,Brightspeed,Comcast,16.0,100.0
2025-03-12,T-Mobile FWA,Frontier,16.0,100.0
2025-03-12,TDS Telecom,Spectrum,16.0,100.0
2025-03-12,Verizon FWA,Altice,15.0,100.0
2025-03-12,Cable One,Spectrum,15.0,100.0
2025-03-12,Windstream,Comcast,15.0,100.0
2025-03-12,AT&T,Verizon,15.0,100.0
2025-03-12,Metronet,Comcast,15.0,100.0
2025-03-12,Cable One,AT&T,15.0,100.0
2025-03-12,Astound Broadband,Comcast,14.0,100.0
2025-03-12,Spectrum,Google Fiber,14.0,100.0
2025-03-12,AT&T,Frontier,14.0,100.0
2025-03-12,Verizon,AT&T,14.0,100.0
2025-03-12,Comcast,Consolidated,14.0,100.0
2025-03-12,T-Mobile FWA,Verizon,14.0,100.0
2025-03-12,Astound Broadband,Spectrum,13.0,100.0
2025-03-12,Verizon,T-Mobile FWA,13.0,100.0
2025-03-12,Frontier,T-Mobile FWA,13.0,100.0
2025-03-12,Spectrum,WOW!,13.0,100.0
2025-03-12,Starlink,Spectrum,13.0,100.0
2025-03-12,Mediacom,AT&T,13.0,100.0
2025-03-12,Verizon FWA,Brightspeed,13.0,100.0
2025-03-12,Cable One,Comcast,12.0,100.0
2025-03-12,TDS Telecom,Comcast,12.0,100.0
2025-03-12,Frontier,Cox Communications,12.0,100.0
2025-03-12,Starlink,Comcast,12.0,100.0
2025-03-12,Frontier,Verizon FWA,12.0,100.0
2025-03-12,Spectrum,Astound Broadband,11.0,100.0
2025-03-12,Frontier,AT&T,11.0,100.0
2025-03-12,Verizon FWA,Frontier,11.0,100.0
2025-03-12,Cox Communications,CenturyLink,11.0,100.0
2025-03-12,Spectrum,Mediacom,11.0,100.0
2025-03-12,Metronet,Spectrum,10.0,100.0
2025-03-12,Verizon,Cox Communications,10.0,100.0
2025-03-12,WOW!,Spectrum,10.0,100.0
2025-03-12,Spectrum,Hughes,10.0,100.0
2025-03-12,Spectrum,TDS Telecom,10.0,100.0
2025-03-12,Starlink,Windstream,10.0,100.0
2025-03-12,Comcast,Brightspeed,10.0,100.0
2025-03-12,Spectrum,Hotwire Fision,10.0,100.0
2025-03-12,Google Fiber,Comcast,10.0,100.0
2025-03-12,Spectrum,Cable One,10.0,100.0
2025-03-13,Spectrum,Comcast,198.0,100.0
2025-03-13,Comcast,Spectrum,192.0,100.0
2025-03-13,AT&T,Spectrum,177.0,100.0
2025-03-13,T-Mobile FWA,Spectrum,173.0,100.0
2025-03-13,T-Mobile FWA,Comcast,171.0,100.0
2025-03-13,Spectrum,AT&T,149.0,100.0
2025-03-13,AT&T,Comcast,142.33333333333334,100.0
2025-03-13,Verizon FWA,Spectrum,134.0,100.0
2025-03-13,Comcast,AT&T,121.0,100.0
2025-03-13,Comcast,T-Mobile FWA,114.0,100.0
2025-03-13,Spectrum,T-Mobile FWA,102.0,100.0
2025-03-13,Verizon FWA,Comcast,98.0,100.0
2025-03-13,Verizon,Comcast,78.0,100.0
2025-03-13,Frontier,Spectrum,64.0,100.0
2025-03-13,T-Mobile FWA,AT&T,63.0,100.0
2025-03-13,Comcast,Verizon,62.0,100.0
2025-03-13,Spectrum,Verizon FWA,59.0,100.0
2025-03-13,Comcast,Cox Communications,59.0,100.0
2025-03-13,Spectrum,Frontier,57.0,100.0
2025-03-13,Spectrum,Cox Communications,56.0,100.0
2025-03-13,Comcast,CenturyLink,54.0,100.0
2025-03-13,Frontier,Comcast,50.0,100.0
2025-03-13,Spectrum,Altice,47.0,100.0
2025-03-13,Comcast,Frontier,47.0,100.0
2025-03-13,Cox Communications,Comcast,45.0,100.0
2025-03-13,T-Mobile FWA,Cox Communications,45.0,100.0
2025-03-13,AT&T,Cox Communications,45.0,100.0
2025-03-13,Comcast,Verizon FWA,45.0,100.0
2025-03-13,AT&T,T-Mobile FWA,43.0,100.0
2025-03-13,Verizon,Spectrum,42.333333333333336,100.00000000000001
2025-03-13,Comcast,Altice,41.0,100.0
2025-03-13,CenturyLink,Comcast,40.0,100.0
2025-03-13,Cox Communications,Spectrum,39.0,100.0
2025-03-13,Spectrum,Verizon,39.0,100.0
2025-03-13,Spectrum,Windstream,38.0,100.0
2025-03-13,T-Mobile FWA,Altice,38.0,100.0
2025-03-13,Verizon FWA,AT&T,37.0,100.0
2025-03-13,Spectrum,CenturyLink,35.0,100.0
2025-03-13,Windstream,Spectrum,35.0,100.0
2025-03-13,Verizon FWA,Cox Communications,34.0,100.0
2025-03-13,Cox Communications,AT&T,33.0,100.0
2025-03-13,Brightspeed,Spectrum,31.0,100.0
2025-03-13,Spectrum,Brightspeed,30.0,100.0
2025-03-13,CenturyLink,Spectrum,28.0,100.0
2025-03-13,Google Fiber,Spectrum,25.0,100.0
2025-03-13,T-Mobile FWA,Verizon FWA,25.0,100.0
2025-03-13,Verizon FWA,T-Mobile FWA,24.0,100.0
2025-03-13,Spectrum,Starlink,24.0,100.0
2025-03-13,Frontier,Altice,24.0,100.0
2025-03-13,Altice,Spectrum,23.0,100.0
2025-03-13,Cox Communications,T-Mobile FWA,23.0,100.0
2025-03-13,Verizon,Altice,22.333333333333336,100.0
2025-03-13,AT&T,Altice,22.0,100.0
2025-03-13,Altice,Comcast,22.0,100.0
2025-03-13,Comcast,Astound Broadband,21.0,100.0
2025-03-13,Starlink,Spectrum,21.0,100.0
2025-03-13,Brightspeed,Comcast,21.0,100.0
2025-03-13,T-Mobile FWA,CenturyLink,21.0,100.0
2025-03-13,T-Mobile FWA,Verizon,20.0,100.0
2025-03-13,Altice,AT&T,20.0,100.0
2025-03-13,Verizon,AT&T,20.0,100.0
2025-03-13,Astound Broadband,Comcast,19.0,100.0
2025-03-13,Metronet,Spectrum,18.0,100.0
2025-03-13,Verizon FWA,Altice,18.0,100.0
2025-03-13,CenturyLink,Cox Communications,18.0,100.0
2025-03-13,Google Fiber,Comcast,18.0,100.0
2025-03-13,AT&T,Verizon FWA,17.0,100.0
2025-03-13,AT&T,Verizon,17.0,100.0
2025-03-13,Spectrum,Metronet,17.0,100.0
2025-03-13,Altice,Verizon,17.0,100.0
2025-03-13,Consolidated,Spectrum,17.0,100.0
2025-03-13,Ziply Fiber,Comcast,17.0,100.0
2025-03-13,Altice,T-Mobile FWA,17.0,100.0
2025-03-13,Spectrum,Mediacom,17.0,100.0
2025-03-13,Frontier,AT&T,16.0,100.0
2025-03-13,Verizon,Cox Communications,16.0,100.0
2025-03-13,Comcast,Windstream,16.0,100.0
2025-03-13,T-Mobile FWA,Frontier,16.0,100.0
2025-03-13,Windstream,Comcast,15.0,100.0
2025-03-13,Starlink,Comcast,15.0,100.0
2025-03-13,AT&T,Frontier,15.0,100.0
2025-03-13,Verizon FWA,Brightspeed,15.0,100.0
2025-03-13,T-Mobile FWA,Brightspeed,15.0,100.0
2025-03-13,Consolidated,Comcast,15.0,100.0
2025-03-13,Cox Communications,Verizon,15.0,100.0
2025-03-13,Cable One,Comcast,15.0,100.0
2025-03-13,TDS Telecom,Spectrum,14.0,100.0
2025-03-13,Mediacom,Comcast,14.0,100.0
2025-03-13,Verizon FWA,CenturyLink,14.0,100.0
2025-03-13,Spectrum,Google Fiber,13.0,100.0
2025-03-13,Spectrum,TDS Telecom,13.0,100.0
2025-03-13,T-Mobile FWA,Windstream,13.0,100.0
2025-03-13,Comcast,Starlink,12.0,100.0
2025-03-13,Verizon FWA,Windstream,12.0,100.0
2025-03-13,Cable One,AT&T,12.0,100.0
2025-03-13,Google Fiber,AT&T,12.0,100.0
2025-03-13,Astound Broadband,Spectrum,12.0,100.0
2025-03-13,Verizon FWA,Frontier,12.0,100.0
2025-03-13,Cox Communications,CenturyLink,12.0,100.0
2025-03-13,Atlantic Broadband,Comcast,12.0,100.0
2025-03-13,Hotwire Fision,Comcast,12.0,100.0
2025-03-13,Comcast,Hotwire Fision,12.0,100.0
2025-03-13,Comcast,Atlantic Broadband,12.0,100.0
2025-03-13,TDS Telecom,Comcast,12.0,100.0
2025-03-13,Verizon FWA,Mediacom,11.0,100.0
2025-03-13,Spectrum,Cincinnati Bell,11.0,100.0
2025-03-13,Cable One,Spectrum,11.0,100.0
2025-03-13,AT&T,CenturyLink,11.0,100.0
2025-03-13,Comcast,Brightspeed,11.0,100.0
2025-03-13,Comcast,Cable One,11.0,100.0
2025-03-13,Comcast,Mediacom,11.0,100.0
2025-03-13,Comcast,TDS Telecom,11.0,100.0
2025-03-13,CenturyLink,T-Mobile FWA,11.0,100.0
2025-03-13,Spectrum,Hughes,10.0,100.0
2025-03-13,Altice,Frontier,10.0,100.0
2025-03-13,Comcast,Google Fiber,10.0,100.0
2025-03-13,Spectrum,Cable One,10.0,100.0
2025-03-14,Spectrum,Comcast,221.0,100.0
2025-03-14,Comcast,Spectrum,220.0,100.0
2025-03-14,T-Mobile FWA,Spectrum,205.0,100.0
2025-03-14,T-Mobile FWA,Comcast,173.0,100.0
2025-03-14,Spectrum,AT&T,169.0,100.0
2025-03-14,AT&T,Spectrum,163.0,100.0
2025-03-14,Verizon FWA,Comcast,142.0,100.0
2025-03-14,AT&T,Comcast,126.0,100.0
2025-03-14,Verizon FWA,Spectrum,124.0,100.0
2025-03-14,Spectrum,T-Mobile FWA,119.0,100.0
2025-03-14,Comcast,T-Mobile FWA,117.0,100.0
2025-03-14,Comcast,AT&T,113.0,100.0
2025-03-14,T-Mobile FWA,AT&T,83.0,100.0
2025-03-14,Frontier,Comcast,71.0,100.0
2025-03-14,Verizon,Comcast,69.0,100.0
2025-03-14,CenturyLink,Comcast,69.0,100.0
2025-03-14,Comcast,Verizon,67.0,100.0
2025-03-14,Comcast,Cox Communications,62.0,100.0
2025-03-14,Spectrum,Frontier,60.0,100.0
2025-03-14,Spectrum,Verizon FWA,58.0,100.0
2025-03-14,Frontier,Spectrum,55.0,100.0
2025-03-14,Cox Communications,Comcast,51.0,100.0
2025-03-14,Spectrum,Cox Communications,49.0,100.0
2025-03-14,AT&T,Cox Communications,45.0,100.0
2025-03-14,Comcast,Verizon FWA,44.0,100.0
2025-03-14,Comcast,Altice,43.0,100.0
2025-03-14,T-Mobile FWA,Cox Communications,43.0,100.0
2025-03-14,Cox Communications,Spectrum,43.0,100.0
2025-03-14,Comcast,CenturyLink,41.0,100.0
2025-03-14,Comcast,Frontier,41.0,100.0
2025-03-14,Verizon,Spectrum,41.0,100.0
2025-03-14,AT&T,T-Mobile FWA,40.0,100.0
2025-03-14,Spectrum,Windstream,40.0,100.0
2025-03-14,Spectrum,Altice,38.0,100.0
2025-03-14,Spectrum,CenturyLink,38.0,100.0
2025-03-14,Spectrum,Brightspeed,36.0,100.0
2025-03-14,Cox Communications,AT&T,35.0,100.0
2025-03-14,Google Fiber,Spectrum,33.0,100.0
2025-03-14,Spectrum,Verizon,32.0,100.0
2025-03-14,Brightspeed,Spectrum,31.0,100.0
2025-03-14,Verizon FWA,AT&T,29.0,100.0
2025-03-14,Verizon FWA,T-Mobile FWA,27.0,100.0
2025-03-14,Verizon FWA,Cox Communications,27.0,100.0
2025-03-14,T-Mobile FWA,Verizon FWA,25.0,100.0
2025-03-14,Spectrum,Cable One,24.0,100.0
2025-03-14,T-Mobile FWA,Altice,24.0,100.0
2025-03-14,Windstream,Spectrum,24.0,100.0
2025-03-14,Comcast,WOW!,23.0,100.0
2025-03-14,Astound Broadband,Comcast,23.0,100.0
2025-03-14,AT&T,Altice,23.0,100.0
2025-03-14,Cox Communications,Verizon,23.0,100.0
2025-03-14,T-Mobile FWA,CenturyLink,22.0,100.0
2025-03-14,T-Mobile FWA,Verizon,21.0,100.0
2025-03-14,Altice,Comcast,21.0,100.0
2025-03-14,CenturyLink,Spectrum,21.0,100.0
2025-03-14,Cable One,Comcast,20.0,100.0
2025-03-14,Frontier,Altice,20.0,100.0
2025-03-14,Altice,T-Mobile FWA,20.0,100.0
2025-03-14,AT&T,Frontier,20.0,100.0
2025-03-14,Verizon,T-Mobile FWA,20.0,100.0
2025-03-14,Google Fiber,Comcast,20.0,100.0
2025-03-14,Comcast,Cable One,20.0,100.0
2025-03-14,Metronet,Spectrum,19.0,100.0
2025-03-14,Altice,AT&T,19.0,100.0
2025-03-14,Cox Communications,T-Mobile FWA,18.0,100.0
2025-03-14,T-Mobile FWA,Frontier,18.0,100.0
2025-03-14,Comcast,Windstream,18.0,100.0
2025-03-14,Cincinnati Bell,Spectrum,18.0,100.0
2025-03-14,Atlantic Broadband,Comcast,17.0,100.0
2025-03-14,Brightspeed,Comcast,17.0,100.0
2025-03-14,Verizon FWA,CenturyLink,17.0,100.0
2025-03-14,Altice,Spectrum,17.0,100.0
2025-03-14,Frontier,AT&T,17.0,100.0
2025-03-14,Comcast,Starlink,16.0,100.0
2025-03-14,Hotwire Fision,Comcast,16.0,100.0
2025-03-14,Starlink,Spectrum,16.0,100.0
2025-03-14,Starlink,Comcast,16.0,100.0
2025-03-14,Mediacom,Comcast,15.0,100.0
2025-03-14,Cable One,AT&T,15.0,100.0
2025-03-14,Comcast,Atlantic Broadband,15.0,100.0
2025-03-14,Verizon FWA,Frontier,15.0,100.0
2025-03-14,Spectrum,Starlink,15.0,100.0
2025-03-14,Metronet,Comcast,15.0,100.0
2025-03-14,Spectrum,Cincinnati Bell,15.0,100.0
2025-03-14,Spectrum,WOW!,15.0,100.0
2025-03-14,Consolidated,Comcast,14.0,100.0
2025-03-14,Verizon,Cox Communications,14.0,100.0
2025-03-14,TDS Telecom,Spectrum,14.0,100.0
2025-03-14,Spectrum,TDS Telecom,14.0,100.0
2025-03-14,Starlink,AT&T,14.0,100.0
2025-03-14,Frontier,Cox Communications,14.0,100.0
2025-03-14,Windstream,Comcast,14.0,100.0
2025-03-14,Mediacom,Spectrum,14.0,100.0
2025-03-14,AT&T,Verizon FWA,14.0,100.0
2025-03-14,AT&T,CenturyLink,14.0,100.0
2025-03-14,Verizon FWA,Windstream,13.0,100.0
2025-03-14,T-Mobile FWA,Mediacom,13.0,100.0
2025-03-14,Verizon FWA,Cable One,13.0,100.0
2025-03-14,Spectrum,Mediacom,13.0,100.0
2025-03-14,Frontier,Verizon FWA,13.0,100.0
2025-03-14,Google Fiber,AT&T,13.0,100.0
2025-03-14,Verizon FWA,Brightspeed,13.0,100.0
2025-03-14,WOW!,Comcast,13.0,100.0
2025-03-14,AT&T,Windstream,13.0,100.0
2025-03-14,Ziply Fiber,Comcast,12.0,100.0
2025-03-14,Verizon,AT&T,12.0,100.0
2025-03-14,Verizon FWA,Mediacom,12.0,100.0
2025-03-14,Cable One,Spectrum,12.0,100.0
2025-03-14,T-Mobile FWA,Windstream,12.0,100.0
2025-03-14,Spectrum,Google Fiber,12.0,100.0
2025-03-14,Comcast,Hotwire Fision,11.0,100.0
2025-03-14,Spectrum,Astound Broadband,11.0,100.0
2025-03-14,Astound Broadband,Spectrum,11.0,100.0
2025-03-14,Comcast,Google Fiber,11.0,100.0
2025-03-14,Spectrum,Consolidated,11.0,100.0
2025-03-14,TDS Telecom,Comcast,11.0,100.0
2025-03-14,Spectrum,Atlantic Broadband,11.0,100.0
2025-03-14,Comcast,Mediacom,11.0,100.0
2025-03-14,Service Electric,Comcast,11.0,100.0
2025-03-14,Verizon FWA,Altice,10.0,100.0
2025-03-14,CenturyLink,Cox Communications,10.0,100.0
2025-03-14,Frontier,T-Mobile FWA,10.0,100.0
2025-03-14,Comcast,TDS Telecom,10.0,100.0
2025-03-14,Cox Communications,Verizon FWA,10.0,100.0
2025-03-14,Spectrum,Metronet,10.0,100.0
2025-03-14,Astound Broadband,AT&T,10.0,100.0
2025-03-14,Atlantic Broadband,Spectrum,10.0,100.0
2025-03-14,CenturyLink,T-Mobile FWA,10.0,100.0
2025-03-14,Spectrum,Hotwire Fision,10.0,100.0
2025-03-14,Altice,Cox Communications,10.0,100.0
2025-03-14,Verizon,Altice,10.0,100.0
2025-03-15,Spectrum,Comcast,425.0,100.0
2025-03-15,Comcast,Spectrum,311.3333333333333,100.0
2025-03-15,T-Mobile FWA,Spectrum,258.0,100.0
2025-03-15,T-Mobile FWA,Comcast,257.0,100.0
2025-03-15,Spectrum,AT&T,251.0,100.0
2025-03-15,AT&T,Spectrum,225.0,100.0
2025-03-15,Verizon FWA,Spectrum,209.0,100.0
2025-03-15,AT&T,Comcast,196.0,100.0
2025-03-15,Verizon FWA,Comcast,193.0,100.0
2025-03-15,Spectrum,T-Mobile FWA,180.0,100.0
2025-03-15,Comcast,AT&T,167.0,100.0
2025-03-15,Comcast,T-Mobile FWA,162.0,100.0
2025-03-15,Frontier,Spectrum,139.0,100.0
2025-03-15,T-Mobile FWA,AT&T,134.0,100.0
2025-03-15,Frontier,Comcast,128.0,100.0
2025-03-15,Spectrum,Verizon FWA,121.0,100.0
2025-03-15,Comcast,Cox Communications,117.0,100.0
2025-03-15,Spectrum,Cox Communications,108.0,100.0
2025-03-15,Comcast,Verizon FWA,104.0,100.0
2025-03-15,Verizon,Comcast,91.0,100.0
2025-03-15,Comcast,Verizon,86.33333333333333,99.99999999999999
2025-03-15,Spectrum,Frontier,84.0,100.0
2025-03-15,Verizon FWA,AT&T,81.0,100.0
2025-03-15,AT&T,T-Mobile FWA,81.0,100.0
2025-03-15,Spectrum,Altice,79.0,100.0
2025-03-15,AT&T,Cox Communications,76.0,100.0
2025-03-15,T-Mobile FWA,Cox Communications,70.0,100.0
2025-03-15,Cox Communications,AT&T,67.0,100.0
2025-03-15,Verizon,Spectrum,66.0,100.0
2025-03-15,Comcast,Frontier,65.0,100.0
2025-03-15,Cox Communications,Comcast,63.0,100.0
2025-03-15,Cox Communications,Spectrum,60.0,100.0
2025-03-15,Spectrum,CenturyLink,58.0,100.0
2025-03-15,Spectrum,Verizon,57.0,100.0
2025-03-15,Windstream,Spectrum,55.0,100.0
2025-03-15,Comcast,Altice,54.0,100.0
2025-03-15,Comcast,CenturyLink,54.0,100.0
2025-03-15,CenturyLink,Comcast,54.0,100.0
2025-03-15,Spectrum,Windstream,51.0,100.0
2025-03-15,Verizon,Altice,51.0,100.0
2025-03-15,Spectrum,Brightspeed,48.0,100.0
2025-03-15,Windstream,Comcast,45.0,100.0
2025-03-15,CenturyLink,Spectrum,44.0,100.0
